time,elapsed_time,compute_time
3790657277,1000,966
3790658276,999,966
3790659278,1002,973
3790660277,999,966
3790661277,1000,966
3790662277,1000,966
3790663277,1000,974
3790664277,1000,966
3790665277,1000,966
3790666276,999,966
3790667277,1001,974
3790668277,1000,966
3790669277,1000,966
3790670277,1000,966
3790671277,1000,974
3790672277,1000,966
3790673276,999,966
3790674276,1000,966
3790675277,1001,973
3790676277,1000,966
3790677277,1000,966
3790678277,1000,966
3790679277,1000,974
3790680277,1000,966
3790681277,1000,966
3790682277,1000,966
3790683277,1000,974
3790684277,1000,966
3790685276,999,966
3790686276,1000,966
3790687277,1001,974
3790688277,1000,966
3790689276,999,966
3790690276,1000,966
3790691277,1001,974
3790692277,1000,966
3790693277,1000,966
3790694277,1000,966
3790695277,1000,974
3790696277,1000,966
3790697276,999,966
3790698276,1000,966
3790699277,1001,973
3790700278,1001,966
3790701276,998,966
3790702276,1000,966
3790703277,1001,974
3790704277,1000,966
3790705277,1000,966
3790706276,999,966
3790707277,1001,974
3790708277,1000,966
3790709277,1000,966
3790710277,1000,966
3790711277,1000,974
3790712277,1000,966
3790713277,1000,966
3790714277,1000,966
3790715277,1000,973
3790716277,1000,966
3790717277,1000,966
3790718277,1000,966
3790719277,1000,974
3790720277,1000,966
3790721276,999,966
3790722276,1000,966
3790723277,1001,974
3790724277,1000,966
3790725277,1000,966
3790726277,1000,966
3790727277,1000,974
3790728277,1000,966
3790729277,1000,966
3790730277,1000,966
3790731277,1000,973
3790732277,1000,966
3790733277,1000,966
3790734277,1000,966
3790735277,1000,974
3790736277,1000,966
