time,elapsed_time,compute_time
4109021981,1000,969
4109022981,1000,969
4109023980,999,969
4109024982,1002,969
4109025981,999,969
4109026981,1000,969
4109027980,999,969
4109028982,1002,969
4109029981,999,969
4109030981,1000,969
4109031980,999,969
4109032982,1002,969
4109033981,999,969
4109034981,1000,969
4109035980,999,969
4109036981,1001,969
4109037981,1000,969
4109038981,1000,969
4109039980,999,969
4109040982,1002,969
4109041982,1000,969
4109042981,999,969
4109043980,999,969
4109044981,1001,969
4109045981,1000,969
4109046981,1000,969
4109047980,999,969
4109048982,1002,969
4109049981,999,969
4109050981,1000,969
4109051980,999,969
4109052982,1002,969
4109053981,999,969
4109054981,1000,969
4109055980,999,969
4109056982,1002,969
4109057981,999,968
4109058981,1000,969
4109059980,999,969
4109060982,1002,968
4109061981,999,969
4109062981,1000,969
4109063980,999,969
4109064982,1002,969
4109065981,999,969
4109066981,1000,969
4109067981,1000,969
4109068981,1000,969
4109069981,1000,969
4109070981,1000,969
4109071980,999,969
4109072981,1001,969
4109073981,1000,968
4109074981,1000,969
4109075980,999,969
4109076981,1001,969
4109077981,1000,969
4109078981,1000,968
4109079980,999,969
4109080981,1001,969
4109081981,1000,969
4109082981,1000,969
4109083981,1000,969
4109084981,1000,969
4109085981,1000,969
4109086981,1000,969
4109087980,999,969
4109088981,1001,969
4109089981,1000,969
4109090981,1000,968
4109091980,999,969
4109092982,1002,969
4109093982,1000,968
4109094981,999,969
4109095980,999,968
4109096982,1002,969
4109097981,999,969
4109098981,1000,969
4109099980,999,968
4109100981,1001,969
4109101981,1000,969
4109102981,1000,969
4109103980,999,968
4109104982,1002,969
4109105981,999,969
4109106980,999,968
4109107980,1000,969
4109108982,1002,969
4109109981,999,969
4109110981,1000,969
4109111980,999,969
4109112981,1001,969
4109113979,998,969
4109114979,1000,969
4109115979,1000,969
4109116999,1020,971
4109117982,983,971
4109118984,1002,970
4109119983,999,970
4109120984,1001,971
4109121982,998,970
4109122982,1000,970
4109123983,1001,971
4109124982,999,970
4109125983,1001,971
4109126983,1000,970
4109127983,1000,971
4109128982,999,970
4109129982,1000,970
4109130983,1001,971
4109131982,999,970
4109132982,1000,970
4109133982,1000,970
4109134982,1000,970
4109135983,1001,971
4109136982,999,970
4109137982,1000,970
4109138982,1000,970
4109139982,1000,970
4109140982,1000,970
4109141982,1000,970
4109142983,1001,971
4109143982,999,970
4109144983,1001,970
4109145982,999,970
4109146982,1000,970
4109147982,1000,970
4109148983,1001,970
4109149982,999,970
4109150982,1000,970
4109151982,1000,970
4109152984,1002,970
4109153982,998,970
4109154983,1001,971
4109155982,999,970
4109156983,1001,970
4109157982,999,970
4109158982,1000,970
4109159982,1000,970
4109160983,1001,970
4109161982,999,970
4109162983,1001,971
4109163982,999,970
4109164983,1001,970
4109165982,999,970
4109166982,1000,970
4109167982,1000,970
4109168983,1001,970
4109169983,1000,970
4109170983,1000,971
4109171982,999,970
4109172983,1001,970
4109173982,999,970
4109174982,1000,970
4109175982,1000,971
4109176983,1001,970
4109177982,999,970
4109178982,1000,970
4109179982,1000,970
4109180983,1001,970
4109181983,1000,971
4109182990,1007,971
4109183990,1000,971
4109184987,997,970
4109185982,995,970
4109186982,1000,970
4109187981,999,970
4109188983,1002,970
4109189982,999,970
4109190982,1000,970
4109191982,1000,970
4109192983,1001,970
4109193983,1000,970
4109194982,999,970
4109195982,1000,970
4109196983,1001,970
4109197982,999,970
4109198982,1000,970
4109199983,1001,971
4109200983,1000,970
4109201982,999,970
4109202982,1000,970
4109203982,1000,970
4109204982,1000,970
4109205982,1000,970
4109206982,1000,970
4109207982,1000,970
4109208983,1001,970
4109209982,999,970
4109210982,1000,970
4109211985,1003,970
4109212983,998,970
4109213982,999,970
4109214983,1001,971
4109215982,999,970
4109216984,1002,971
4109217982,998,970
4109218983,1001,971
4109219982,999,970
4109220982,1000,970
4109221982,1000,970
4109222982,1000,970
4109223982,1000,970
4109224982,1000,970
4109225982,1000,970
4109226982,1000,970
4109227982,1000,970
4109228984,1002,971
4109229982,998,970
4109230982,1000,970
4109231982,1000,970
4109232983,1001,970
4109233982,999,970
4109234982,1000,970
4109235981,999,970
4109236983,1002,970
4109237982,999,970
4109238982,1000,970
4109239982,1000,970
4109240984,1002,971
4109241982,998,970
4109242983,1001,971
4109243982,999,970
4109244983,1001,970
4109245982,999,970
4109246982,1000,970
4109247982,1000,970
4109248983,1001,970
4109249982,999,970
4109250983,1001,971
4109251982,999,970
4109252983,1001,970
4109253982,999,970
4109254983,1001,970
4109255982,999,970
4109256983,1001,970
4109257982,999,970
4109258982,1000,970
4109259982,1000,970
4109260983,1001,970
4109261982,999,970
4109262982,1000,970
4109263982,1000,970
4109264983,1001,970
4109265982,999,970
4109266982,1000,970
4109267982,1000,970
4109268984,1002,971
4109269982,998,970
4109270982,1000,970
4109271982,1000,970
4109272983,1001,971
4109273982,999,970
4109274982,1000,970
4109275982,1000,970
4109276982,1000,970
4109277982,1000,970
4109278982,1000,970
4109279981,999,970
4109280983,1002,971
4109281982,999,970
4109282982,1000,970
4109283981,999,970
