time,elapsed_time,compute_time
4156282192,1000,968
4156283192,1000,968
4156284199,1007,976
4156285192,993,968
4156286192,1000,968
4156287192,1000,968
4156288199,1007,975
4156289200,1001,968
4156290192,992,968
4156291192,1000,968
4156292199,1007,976
4156293192,993,968
4156294192,1000,968
4156295192,1000,968
4156296198,1006,975
4156297193,995,968
4156298192,999,968
4156299192,1000,968
4156300199,1007,976
4156301192,993,968
4156302192,1000,968
4156303192,1000,968
4156304199,1007,976
4156305192,993,968
4156306192,1000,968
4156307192,1000,968
4156308199,1007,976
4156309192,993,968
4156310192,1000,968
4156311192,1000,968
4156312199,1007,976
4156313192,993,968
4156314192,1000,968
4156315192,1000,968
4156316198,1006,975
4156317192,994,968
4156318192,1000,968
4156319192,1000,968
4156320198,1006,975
4156321192,994,968
4156322192,1000,968
4156323192,1000,968
4156324199,1007,976
4156325192,993,968
4156326192,1000,968
4156327192,1000,968
4156328199,1007,975
4156329192,993,968
4156330192,1000,968
4156331192,1000,968
4156332200,1008,976
4156333192,992,968
4156334193,1001,968
4156335192,999,968
4156336199,1007,976
4156337192,993,968
4156338192,1000,968
4156339192,1000,968
4156340201,1009,978
4156341193,992,968
4156342192,999,968
4156343192,1000,968
4156344198,1006,975
4156345192,994,968
4156346192,1000,968
4156347192,1000,968
4156348199,1007,976
4156349192,993,968
4156350192,1000,968
4156351192,1000,968
4156352199,1007,975
4156353192,993,968
4156354192,1000,968
4156355192,1000,968
4156356198,1006,974
4156357192,994,968
4156358192,1000,968
4156359192,1000,968
4156360198,1006,975
4156361192,994,968
4156362192,1000,968
4156363192,1000,968
4156364199,1007,975
4156365192,993,968
4156366192,1000,968
4156367192,1000,968
4156368211,1019,981
4156369189,978,968
4156370192,1003,968
4156371192,1000,968
4156372199,1007,976
4156373193,994,968
4156374192,999,968
4156375194,1002,968
4156376199,1005,976
4156377192,993,968
4156378192,1000,968
4156379192,1000,968
4156380199,1007,976
4156381192,993,968
4156382192,1000,968
4156383192,1000,968
4156384199,1007,976
4156385192,993,968
4156386192,1000,968
4156387192,1000,968
4156388199,1007,976
4156389192,993,968
4156390192,1000,968
4156391192,1000,968
4156392198,1006,975
4156393192,994,968
4156394192,1000,968
4156395192,1000,968
4156396198,1006,975
4156397192,994,968
4156398192,1000,968
4156399192,1000,968
4156400199,1007,975
4156401192,993,968
4156402192,1000,968
4156403192,1000,968
4156404199,1007,975
4156405192,993,968
4156406192,1000,968
4156407192,1000,968
4156408199,1007,975
4156409192,993,968
4156410192,1000,968
4156411192,1000,968
4156412199,1007,975
4156413192,993,968
4156414192,1000,968
4156415192,1000,968
4156416198,1006,975
4156417193,995,968
4156418192,999,968
4156419192,1000,968
4156420199,1007,976
4156421192,993,968
4156422192,1000,968
4156423192,1000,968
4156424199,1007,975
4156425192,993,968
4156426192,1000,968
4156427192,1000,968
4156428199,1007,975
4156429192,993,968
4156430192,1000,968
4156431192,1000,968
4156432199,1007,976
4156433192,993,968
4156434192,1000,968
4156435192,1000,968
4156436198,1006,975
4156437192,994,968
4156438192,1000,968
4156439192,1000,968
4156440199,1007,975
4156441192,993,968
4156442192,1000,968
4156443192,1000,968
4156444199,1007,975
4156445192,993,968
4156446192,1000,968
4156447192,1000,968
4156448198,1006,975
4156449192,994,968
4156450192,1000,968
4156451192,1000,968
4156452199,1007,975
4156453192,993,968
4156454192,1000,968
4156455192,1000,968
4156456198,1006,975
4156457192,994,968
4156458192,1000,968
4156459192,1000,968
4156460199,1007,976
4156461192,993,968
4156462192,1000,968
4156463192,1000,968
4156464200,1008,977
4156465192,992,969
4156466192,1000,968
4156467192,1000,968
4156468198,1006,974
4156469192,994,968
4156470192,1000,968
4156471192,1000,968
4156472198,1006,975
4156473192,994,968
4156474192,1000,968
4156475192,1000,968
4156476198,1006,975
4156477192,994,968
4156478192,1000,968
4156479192,1000,968
4156480198,1006,975
4156481192,994,968
4156482192,1000,968
4156483192,1000,968
4156484199,1007,975
4156485192,993,968
4156486192,1000,968
4156487192,1000,968
4156488199,1007,975
4156489192,993,968
4156490192,1000,968
4156491192,1000,968
