time,elapsed_time,compute_time
4253954866,1000,996
4253955844,978,974
4253956824,980,977
4253957800,976,973
4253958775,975,972
4253959751,976,972
4253960732,981,978
4253961708,976,972
4253962684,976,972
4253963659,975,972
4253964640,981,977
4253965616,976,972
4253966591,975,972
4253967567,976,973
4253968546,979,975
4253972985,4439,974
4253973962,977,973
4253974938,976,972
4253975914,976,972
4253976893,979,977
4253977870,977,973
4253978845,975,972
4253979821,976,972
4253980802,981,977
4253981778,976,972
4253982753,975,973
4253983729,976,973
4253984709,980,977
4253985685,976,973
4253986661,976,973
4253987637,976,973
4253988617,980,978
4253989600,983,973
4253990576,976,972
4253991549,973,970
4253996986,5437,974
4253997963,977,973
4253998938,975,973
4253999920,982,976
4254000918,998,989
4254001906,988,978
4254002890,984,977
4254003872,982,976
4254004870,998,993
4254005854,984,974
4254006831,977,972
4254007807,976,972
4254008795,988,985
4254009780,985,978
4254010766,986,976
4254011751,985,978
4254016758,5007,5000
4254017753,995,980
4254018729,976,972
4254019702,973,969
4254020694,992,989
4254021670,976,970
4254022644,974,970
4254023618,974,970
4254024605,987,982
4254025581,976,970
4254026552,971,968
4254032998,6446,977
4254033977,979,970
4254034950,973,970
4254035923,973,970
4254036905,982,979
4254037886,981,973
4254038866,980,974
4254039847,981,972
4254040848,1001,995
4254041837,989,976
4254042817,980,973
4254043795,978,971
4254044820,1025,998
4254045800,980,972
4254046775,975,970
4254047749,974,970
4254048736,987,984
4254049718,982,974
4254050695,977,972
4254051670,975,970
4254052659,989,986
4254053635,976,970
4254054609,974,970
4254055582,973,970
4254060576,4994,4990
4254061555,979,968
4254062542,987,968
4254063537,995,968
4254064545,1008,977
4254065542,997,967
4254066548,1006,968
4254067545,997,968
4254068557,1012,985
4254069533,976,968
4254072991,3458,973
4254073971,980,972
4254074947,976,971
4254075921,974,970
4254076913,992,989
4254077889,976,970
4254078863,974,970
4254079836,973,970
4254080815,979,976
4254081788,973,970
4254082762,974,970
4254083735,973,970
4254084714,979,975
4254085687,973,970
4254086661,974,970
4254087634,973,970
4254092616,4982,4979
4254093593,977,971
4254094567,974,970
4254095538,971,968
4254096547,1009,976
4254097536,989,970
4254098540,1004,970
4254099540,1000,971
4254100547,1007,978
4254101540,993,971
4254104986,3446,974
4254105962,976,973
4254106938,976,973
4254107914,976,972
4254108896,982,980
4254109872,976,972
4254110848,976,973
4254111824,976,973
4254112805,981,978
4254113781,976,972
4254114757,976,972
4254115733,976,972
4254116719,986,984
4254117696,977,973
4254118672,976,972
4254119647,975,972
4254124628,4981,4978
4254125603,975,971
4254126577,974,970
4254127548,971,967
4254128543,995,974
4254129538,995,968
4254130537,999,968
4254131537,1000,968
4254132543,1006,974
4254133537,994,968
4254134537,1000,968
4254140980,6443,971
4254141954,974,970
4254142928,974,970
4254143901,973,970
4254144880,979,976
4254145853,973,970
4254146826,973,970
4254147799,973,970
4254148778,979,975
4254149751,973,970
4254150725,974,970
4254151704,979,970
4254152683,979,976
4254153656,973,970
4254154629,973,970
4254155603,974,970
4254156582,979,977
4254157553,971,967
4254158545,992,968
4254159537,992,968
4254160545,1008,977
4254161537,992,968
4254162537,1000,968
4254168980,6443,971
4254169954,974,970
4254170927,973,970
4254171901,974,970
4254172897,996,993
4254173871,974,970
4254174845,974,970
4254175818,973,970
4254176801,983,981
4254177775,974,970
4254178748,973,970
4254179722,974,970
4254180703,981,978
4254181679,976,972
4254182655,976,973
4254183631,976,973
4254184611,980,978
4254185588,977,972
4254186564,976,972
4254187537,973,970
4254188546,1009,976
4254189540,994,970
4254192985,3445,975
4254193962,977,973
4254194937,975,972
4254195913,976,972
4254196894,981,978
4254197870,976,972
4254198846,976,972
4254199822,976,972
4254200810,988,979
4254201786,976,973
4254202762,976,973
4254203738,976,972
4254204718,980,977
4254205694,976,972
4254206669,975,972
4254207644,975,972
4254212625,4981,4977
4254213603,978,974
4254214579,976,973
4254215553,974,970
4254216545,992,975
4254217540,995,970
4254218539,999,970
4254219539,1000,970
4254220543,1004,975
4254221541,998,968
4254222537,996,968
4254226591,4054,975
4254227567,976,970
4254228544,977,974
4254229541,997,968
4254230537,996,968
4254231537,1000,968
4254232543,1006,975
4254233537,994,968
4254234537,1000,968
4254235537,1000,968
4254240982,5445,972
4254241957,975,970
4254242930,973,970
4254243904,974,970
4254244883,979,976
4254245857,974,970
4254246830,973,970
4254247804,974,970
4254248782,978,975
4254249755,973,970
4254250728,973,970
4254251702,974,970
4254252679,977,975
4254253653,974,970
4254254635,982,970
4254255608,973,970
4254256588,980,977
4254257562,974,970
4254258533,971,968
4254264981,6448,972
