time,elapsed_time,compute_time
4792247665,1031,442
4792248631,966,435
4792249638,1007,418
4792250865,1227,648
4792251635,770,418
4792252822,1187,557
4792253657,835,438
4792254680,1023,438
4792255826,1146,592
4792256637,811,438
4792257858,1221,628
4792259309,1451,1082
4792259797,488,481
4792261109,1312,509
4792261740,631,480
4792262681,941,460
4792263674,993,460
4792264658,984,460
4792265651,993,438
4792267012,1361,554
4792267638,626,438
4792268635,997,439
4792269653,1018,438
4792270657,1004,437
4792271708,1051,474
4792272764,1056,538
4792274331,1567,1093
4792274948,617,606
4792275801,853,534
4792277315,1514,972
4792277922,607,597
4792278626,704,418
4792279638,1012,417
4792280637,999,420
4792281959,1322,741
4792282620,661,418
4792283630,1010,417
4792284653,1023,422
4792285659,1006,438
4792286655,996,438
4792287661,1006,438
4792288782,1121,564
4792289869,1087,641
4792290746,877,490
4792291786,1040,501
4792292824,1038,484
4792293774,950,555
4792294684,910,460
4792295676,992,460
4792297024,1348,511
4792297737,713,483
4792298685,948,459
4792299679,994,459
4792300717,1038,483
4792301682,965,460
4792302680,998,460
4792303843,1163,625
4792304725,882,502
4792306081,1356,614
4792306821,740,571
4792307858,1037,537
4792308793,935,509
4792309709,916,489
4792310762,1053,543
4792311921,1159,634
4792312760,839,534
4792313837,1077,535
4792314729,892,490
4792315824,1095,503
4792316835,1011,533
4792317886,1051,565
4792318944,1058,623
4792319691,747,470
4792321079,1388,831
4792321770,691,536
4792322865,1095,639
4792323568,703,321
4792324521,953,307
4792325523,1002,306
4792326541,1018,332
4792327545,1004,330
4792328513,968,307
4792329950,1437,717
4792330520,570,328
4792331523,1003,329
4792332544,1021,328
4792333548,1004,328
4792334830,1282,489
4792335582,752,354
4792336598,1016,354
4792337741,1143,461
4792339066,1325,851
4792339583,517,354
4792340881,1298,654
4792341894,1013,677
4792342593,699,357
4792343735,1142,525
4792344710,975,483
4792345912,1202,639
4792346771,859,534
4792347801,1030,501
4792348640,839,421
4792349705,1065,421
4792350682,977,421
4792351733,1051,433
4792352713,980,421
4792353666,953,382
4792354597,931,347
4792355652,1055,374
4792356667,1015,385
4792357655,988,336
4792358498,843,270
4792359823,1325,342
4792360561,738,346
4792361485,924,270
4792362483,998,270
4792363486,1003,270
4792364485,999,270
4792365533,1048,269
4792366477,944,262
4792367483,1006,271
4792368455,972,271
4792369482,1027,270
4792370484,1002,270
4792371693,1209,386
4792372675,982,423
4792373723,1048,487
4792374677,954,449
4792375645,968,309
4792376534,889,306
4792377497,963,307
4792378520,1023,306
4792379568,1048,353
4792380723,1155,504
4792381572,849,353
4792382823,1251,367
4792383568,745,354
4792384580,1012,353
4792385578,998,363
4792386692,1114,470
4792387607,915,401
4792389214,1607,654
4792389800,586,578
4792391320,1520,1008
4792391724,404,400
4792392619,895,399
4792393715,1096,497
4792394618,903,400
4792395619,1001,401
4792396595,976,401
4792397968,1373,752
4792398631,663,438
4792399666,1035,449
4792400656,990,438
4792401657,1001,437
4792402656,999,439
4792403955,1299,741
4792404648,693,439
4792405951,1303,625
4792406810,859,578
4792407916,1106,683
4792408787,871,575
4792410137,1350,916
4792410700,563,500
4792411742,1042,520
4792412609,867,384
4792413578,969,383
4792414597,1019,383
4792415573,976,383
4792416611,1038,394
4792417615,1004,399
4792419182,1567,967
4792419673,491,485
4792420817,1144,531
4792425266,4449,4058
4792425816,550,538
4792426851,1035,620
4792428477,1626,1274
4792428812,335,329
4792429506,694,317
4792430575,1069,352
4792431534,959,318
4792432540,1006,317
4792433614,1074,427
4792434720,1106,447
4792435620,900,356
4792436557,937,328
4792437553,996,327
4792438555,1002,337
4792439896,1341,646
4792440837,941,537
4792441815,978,588
4792442886,1071,648
4792443792,906,512
4792444828,1036,488
4792445835,1007,553
4792446641,806,392
4792447555,914,361
4792448862,1307,554
4792449780,918,487
4792450866,1086,547
4792452190,1324,819
4792452857,667,658
4792453812,955,487
4792455062,1250,732
4792456208,1146,978
4792456890,682,671
4792457920,1030,645
4792458883,963,657
4792460246,1363,1017
4792460928,682,673
4792461605,677,355
4792462909,1304,670
4792463757,848,527
4792464728,971,440
4792465786,1058,496
4792466740,954,441
4792467744,1004,440
4792468741,997,441
4792469752,1011,441
4792470744,992,440
4792471797,1053,499
4792472827,1030,524
4792473876,1049,651
4792474794,918,561
4792475781,987,499
4792476813,1032,493
4792477728,915,492
4792478819,1091,513
4792479912,1093,590
4792480791,879,516
4792481858,1067,537
4792482846,988,514
4792483828,982,514
4792484865,1037,538
4792486031,1166,700
4792486929,898,685
4792488189,1260,853
4792488953,764,752
4792490117,1164,819
4792491260,1143,914
4792492164,904,893
4792492868,704,686
4792494076,1208,714
4792494920,844,684
4792495954,1034,690
4792497056,1102,706
4792497958,902,712
4792498995,1037,684
4792499964,969,654
4792500957,993,653
4792501987,1030,654
4792503219,1232,919
4792504124,905,895
4792504917,793,653
4792505973,1056,570
4792506868,895,634
4792507911,1043,569
4792508877,966,548
4792509860,983,547
4792510991,1131,657
4792511803,812,518
4792512788,985,488
4792513795,1007,492
4792514801,1006,497
4792515789,988,488
4792516788,999,488
4792517790,1002,488
4792518787,997,489
4792519731,944,489
4792520818,1087,492
4792521808,990,501
4792522762,954,522
4792523775,1013,551
4792524832,1057,550
4792525807,975,516
4792526813,1006,514
4792527788,975,514
4792528827,1039,513
4792529815,988,514
4792530827,1012,513
4792531790,963,488
4792532799,1009,488
4792533783,984,487
