time,elapsed_time,compute_time
3940028575,999,97
3940029576,1001,97
3940030576,1000,97
3940031576,1000,97
3940032576,1000,97
3940033576,1000,97
3940034575,999,97
3940035576,1001,97
3940036576,1000,97
3940037576,1000,97
3940038576,1000,97
3940039576,1000,97
3940040576,1000,97
3940041576,1000,97
3940042575,999,97
3940043575,1000,97
3940044575,1000,97
3940045576,1001,97
3940046576,1000,97
3940047576,1000,97
3940048575,999,97
3940049576,1001,97
3940050575,999,97
3940051576,1001,97
3940052575,999,97
3940053575,1000,97
3940054575,1000,97
3940055576,1001,97
3940056576,1000,97
3940057576,1000,97
3940058576,1000,97
3940059576,1000,97
3940060575,999,97
3940061576,1001,97
3940062575,999,97
3940063575,1000,97
3940064575,1000,97
3940065576,1001,97
3940066575,999,97
3940067576,1001,97
3940068575,999,97
3940069576,1001,97
3940070575,999,97
3940071576,1001,97
3940072576,1000,97
3940073576,1000,97
3940074575,999,97
3940075576,1001,97
3940076575,999,97
3940077575,1000,97
3940078575,1000,97
3940079575,1000,97
3940080581,1006,97
3940081578,997,97
3940082576,998,97
3940083575,999,97
3940084584,1009,98
3940085584,1000,98
3940086578,994,97
3940087576,998,97
3940088576,1000,97
3940089576,1000,97
3940090576,1000,97
3940091576,1000,100
3940092576,1000,103
3940093576,1000,100
3940094576,1000,97
3940095576,1000,97
3940096576,1000,97
3940097576,1000,97
3940098575,999,97
3940099576,1001,97
3940100575,999,97
3940101578,1003,99
3940102575,997,102
3940103575,1000,97
3940104575,1000,97
3940105576,1001,97
3940106576,1000,97
3940107576,1000,97
3940108576,1000,97
3940109576,1000,97
3940110576,1000,97
3940111576,1000,102
3940112576,1000,102
3940113576,1000,97
3940114576,1000,97
3940115576,1000,97
3940116576,1000,97
3940117576,1000,97
3940118576,1000,97
3940119575,999,97
3940120575,1000,97
3940121575,1000,97
3940122576,1001,97
3940123576,1000,97
3940124575,999,102
3940125576,1001,102
3940126576,1000,97
3940127576,1000,97
3940128576,1000,97
3940129576,1000,97
3940130576,1000,97
3940131576,1000,97
3940132575,999,97
3940133576,1001,99
3940134575,999,102
3940135576,1001,100
3940136576,1000,97
3940137576,1000,97
3940138575,999,97
3940139575,1000,97
3940140575,1000,97
3940141576,1001,97
3940142576,1000,97
3940143576,1000,102
3940144575,999,102
3940145576,1001,97
3940146575,999,97
3940147576,1001,97
3940148576,1000,97
3940149586,1010,98
3940150578,992,97
3940151576,998,96
3940152578,1002,97
3940153575,997,97
3940154575,1000,97
3940155582,1007,98
3940156578,996,97
3940157575,997,97
3940158575,1000,97
3940159576,1001,97
3940160582,1006,98
3940161579,997,97
3940162576,997,97
3940163577,1001,97
3940164576,999,97
3940165576,1000,97
3940166576,1000,97
3940167576,1000,97
3940168576,1000,97
3940169576,1000,97
3940170575,999,97
3940171576,1001,97
3940172576,1000,97
3940173575,999,97
3940174575,1000,97
3940175576,1001,97
3940176576,1000,97
3940177575,999,97
3940178575,1000,97
3940179576,1001,101
3940180576,1000,97
3940181575,999,97
3940182576,1001,97
3940183576,1000,97
3940184575,999,97
3940185576,1001,97
3940186576,1000,100
3940187576,1000,97
3940188575,999,101
3940189576,1001,97
3940190575,999,97
3940191576,1001,97
3940192576,1000,97
3940193576,1000,97
3940194575,999,97
3940195576,1001,97
3940196575,999,97
3940197575,1000,97
3940198575,1000,97
3940199576,1001,97
3940200575,999,97
3940201576,1001,97
3940202576,1000,97
3940203576,1000,97
3940204575,999,97
3940205576,1001,97
3940206576,1000,97
3940207576,1000,97
3940208576,1000,97
3940209576,1000,97
3940210576,1000,100
3940211576,1000,97
3940212575,999,97
3940213575,1000,97
3940214576,1001,97
3940215575,999,97
3940216575,1000,97
3940217575,1000,97
3940218576,1001,97
3940219576,1000,101
3940220576,1000,97
3940221575,999,97
3940222576,1001,97
3940223576,1000,97
3940224575,999,97
3940225575,1000,97
3940226576,1001,97
3940227576,1000,97
3940228575,999,100
3940229576,1001,97
3940230575,999,97
3940231576,1001,97
3940232576,1000,97
3940233575,999,97
3940234575,1000,97
3940235575,1000,100
3940236575,1000,97
3940237576,1001,97
3940238576,1000,97
3940239576,1000,97
3940240576,1000,97
3940241576,1000,97
3940242576,1000,97
3940243576,1000,101
3940244576,1000,97
3940245575,999,97
3940246576,1001,97
3940247576,1000,97
3940248576,1000,97
3940249575,999,97
3940250576,1001,102
3940251576,1000,97
3940252576,1000,101
3940253576,1000,97
3940254589,1013,99
3940255588,999,101
3940256582,994,99
3940257576,994,97
3940258575,999,97
3940259575,1000,101
3940260575,1000,97
3940261574,999,97
3940262574,1000,97
3940263575,1001,97
3940264575,1000,97
3940265574,999,97
3940266574,1000,97
3940267575,1001,97
3940268574,999,97
3940269574,1000,97
3940270574,1000,97
3940271574,1000,97
3940272576,1002,97
3940273575,999,97
3940274582,1007,97
3940275577,995,97
3940276576,999,97
3940277576,1000,97
3940278576,1000,97
3940279576,1000,97
3940280575,999,97
3940281575,1000,97
3940282576,1001,97
3940283576,1000,97
3940284575,999,97
3940285576,1001,97
3940286575,999,97
3940287576,1001,97
3940288576,1000,97
3940289576,1000,97
3940290576,1000,97
3940291576,1000,97
3940292575,999,97
3940293575,1000,97
3940294575,1000,97
3940295575,1000,97
3940296575,1000,97
3940297576,1001,97
3940298576,1000,97
3940299576,1000,97
3940300575,999,97
3940301576,1001,97
3940302576,1000,97
3940303576,1000,97
3940304576,1000,97
3940305576,1000,97
3940306576,1000,97
3940307576,1000,97
3940308575,999,97
3940309576,1001,97
3940310576,1000,97
3940311576,1000,97
3940312576,1000,97
3940313576,1000,97
3940314575,999,97
3940315575,1000,97
3940316575,1000,97
3940317576,1001,97
3940318576,1000,97
3940319576,1000,97
3940320575,999,97
3940321576,1001,97
3940322576,1000,97
3940323576,1000,97
3940324575,999,97
3940325576,1001,97
3940326576,1000,97
3940327576,1000,97
3940328576,1000,97
3940329576,1000,97
3940330576,1000,97
3940331576,1000,97
3940332575,999,97
3940333576,1001,97
3940334575,999,97
3940335575,1000,97
3940336575,1000,97
3940337576,1001,97
3940338576,1000,97
3940339576,1000,97
3940340575,999,97
3940341576,1001,97
3940342576,1000,97
3940343576,1000,97
3940344580,1004,97
3940345578,998,97
3940346576,998,97
3940347576,1000,97
3940348576,1000,97
3940349576,1000,97
3940350575,999,97
3940351576,1001,97
3940352576,1000,97
3940353575,999,97
3940354575,1000,97
3940355575,1000,97
3940356575,1000,97
3940357575,1000,97
3940358575,1000,97
3940359576,1001,97
3940360575,999,97
3940361576,1001,97
3940362576,1000,97
3940363576,1000,97
3940364575,999,97
3940365576,1001,97
3940366576,1000,97
3940367576,1000,97
3940368576,1000,97
3940369575,999,97
3940370576,1001,97
3940371576,1000,97
3940372575,999,97
3940373575,1000,97
3940374575,1000,97
3940375575,1000,97
3940376575,1000,97
3940377575,1000,97
3940378576,1001,97
3940379576,1000,97
3940380575,999,97
3940381576,1001,97
3940382575,999,97
3940383576,1001,97
3940384575,999,97
3940385576,1001,97
3940386576,1000,97
3940387576,1000,97
3940388575,999,97
3940389576,1001,97
3940390576,1000,97
3940391576,1000,97
3940392576,1000,97
3940393576,1000,97
3940394576,1000,97
3940395575,999,97
3940396575,1000,97
3940397575,1000,97
3940398575,1000,97
3940399576,1001,97
3940400575,999,97
3940401576,1001,97
3940402576,1000,97
3940403576,1000,97
3940404575,999,97
3940405576,1001,97
3940406576,1000,97
3940407576,1000,97
3940408576,1000,97
3940409576,1000,97
3940410575,999,97
3940411576,1001,97
3940412575,999,97
3940413575,1000,97
3940414576,1001,97
3940415576,1000,97
3940416575,999,97
3940417575,1000,97
3940418575,1000,97
3940419576,1001,97
3940420575,999,97
3940421576,1001,97
3940422575,999,97
3940423576,1001,97
3940424575,999,97
3940425576,1001,97
3940426576,1000,97
3940427576,1000,97
3940428575,999,97
3940429576,1001,97
3940430576,1000,97
3940431576,1000,97
3940432576,1000,97
3940433576,1000,97
